customer_key,time_key,geo_key,segment_key,balance,estimated_salary,num_of_products,credit_score,has_credit_card,is_active_member,churn_flag
4860,1,3,12,114440.24,107753.07,1,794,1,1,0
4861,1,3,6,141573.55,82158.14,1,748,1,0,0
4862,1,3,11,0.0,29135.89,1,663,1,0,1
4863,1,3,8,133676.65,17095.49,1,645,0,1,0
4864,1,1,3,147493.7,100447.53,2,464,1,0,0
4865,1,1,9,0.0,83470.4,1,737,1,0,1
4866,1,1,3,0.0,121846.81,2,590,1,0,0
4867,1,2,6,95022.57,129107.59,1,522,1,1,0
4868,1,1,2,0.0,54726.43,1,648,1,0,0
4869,1,1,6,0.0,116141.72,1,754,1,1,0
4870,1,1,9,149713.61,124872.42,3,669,1,1,1
4871,1,2,4,107963.38,186438.86,1,648,0,0,1
4872,1,1,4,0.0,134281.11,2,763,1,0,0
4873,1,3,3,0.0,91044.47,1,790,1,0,0
4874,1,1,6,0.0,74320.75,2,581,1,1,0
4875,1,1,5,0.0,9704.66,2,703,1,0,0
4876,1,1,3,102017.25,128600.49,2,571,0,0,0
4877,1,3,2,0.0,6468.24,2,657,0,0,0
4878,1,1,5,0.0,57898.58,2,737,0,0,0
4879,1,3,1,96674.55,192120.66,2,793,0,0,0
4880,1,3,4,81811.71,164213.53,1,783,1,0,1
4881,1,3,3,79281.61,117547.76,1,751,1,0,0
4882,1,1,2,0.0,26149.25,2,579,1,0,0
4883,1,2,5,122314.39,9181.66,1,655,1,0,0
4884,1,2,4,140733.74,166588.76,1,614,1,1,0
4885,1,2,7,116933.11,195053.58,1,678,1,0,1
4886,1,3,6,165445.04,85787.31,2,562,1,0,0
4887,1,2,9,123805.03,102428.51,1,711,1,0,0
4888,1,1,6,107548.94,71175.94,1,620,1,0,0
4889,1,1,7,111634.29,166440.32,2,437,0,1,0
4890,1,2,4,109153.96,148848.76,3,691,1,1,1
4891,1,3,1,0.0,140286.69,2,552,1,0,0
4892,1,2,3,86055.17,104220.5,2,765,1,1,0
4893,1,2,9,98438.23,70778.63,1,707,0,0,1
4894,1,3,2,0.0,65868.28,2,764,1,0,0
4895,1,1,1,144705.87,171482.56,2,585,0,0,0
4896,1,1,1,0.0,143204.41,2,784,1,1,0
4897,1,1,5,91612.91,28427.84,1,605,1,1,0
4898,1,3,6,0.0,78387.32,1,699,1,0,0
4899,1,1,4,0.0,161076.92,1,544,0,1,0
4900,1,1,2,192122.84,54277.45,1,803,1,1,1
4901,1,1,4,179904.0,137180.95,1,735,1,1,0
4902,1,1,14,178058.06,21063.71,2,673,0,1,1
4903,1,1,1,176166.56,152210.81,2,652,1,1,0
4904,1,1,6,156864.2,88890.75,2,694,0,0,0
4905,1,1,4,0.0,190534.76,2,741,1,1,0
4906,1,3,3,0.0,83090.35,2,590,1,0,0
4907,1,3,1,0.0,141426.78,2,809,0,1,0
4908,1,1,2,161588.89,51358.66,1,523,1,1,0
4909,1,1,9,109349.29,88703.04,1,540,1,0,1
4910,1,3,3,0.0,116696.77,2,596,1,0,0
4911,1,1,5,0.0,7156.09,2,597,1,1,0
4912,1,3,5,0.0,49161.12,1,407,1,1,1
4913,1,1,15,152335.7,126743.33,1,748,1,0,1
4914,1,1,8,124662.54,65390.46,1,562,1,1,1
4915,1,2,7,91522.04,138835.91,2,734,1,1,0
4916,1,1,5,0.0,36154.66,2,710,1,1,0
4917,1,3,5,62052.28,59755.14,1,539,0,1,0
4918,1,1,3,107871.72,125302.64,1,542,1,0,0
4919,1,1,6,99472.76,94274.72,2,717,1,0,1
4920,1,3,9,128039.01,102260.16,1,682,1,1,0
4921,1,1,1,0.0,136028.97,2,515,1,1,0
4922,1,3,3,114634.63,110114.38,2,526,1,0,1
4923,1,1,3,56738.47,100442.22,2,702,1,1,1
4924,1,2,1,90355.12,193597.94,2,651,0,0,0
4925,1,2,5,115725.24,1871.25,2,792,0,0,0
4926,1,2,14,114327.59,42831.11,2,817,1,1,0
4927,1,2,4,100762.64,182156.86,1,674,1,0,0
4928,1,1,4,0.0,151648.66,1,641,0,0,1
4929,1,3,4,89039.9,146738.83,2,513,1,1,0
4930,1,1,2,78829.53,12148.2,1,561,1,1,0
4931,1,2,3,112372.96,118029.09,1,627,1,1,0
4932,1,2,14,122029.15,50783.88,1,682,1,1,0
4933,1,1,3,157829.12,129891.66,1,683,0,0,0
4934,1,2,2,108377.75,9904.63,2,420,1,1,0
4935,1,1,8,95507.12,63213.31,1,670,1,1,0
4936,1,2,4,127146.68,137565.87,1,505,0,0,0
4937,1,2,11,133811.78,17185.95,1,580,1,0,1
4938,1,1,4,121092.47,143783.46,2,577,0,1,0
4939,1,2,2,126979.75,36823.28,1,773,0,0,0
4940,1,1,4,144235.73,154957.66,2,616,0,0,1
4941,1,1,5,152582.2,31892.82,2,763,0,0,0
4942,1,3,4,172478.15,191084.4,1,640,1,0,1
4943,1,1,4,126477.42,179718.17,1,592,0,0,0
4944,1,3,4,97473.87,159823.16,2,528,1,1,0
4945,1,1,9,138053.67,114110.97,1,630,0,1,0
4946,1,1,2,164003.05,60993.23,2,529,1,1,0
4947,1,1,8,0.0,66408.01,1,546,1,1,1
4948,1,1,13,0.0,136398.9,2,753,1,1,0
4949,1,3,4,122486.11,140709.25,2,772,1,1,0
4950,1,1,5,0.0,8555.73,2,567,0,0,0
4951,1,2,6,53667.44,115022.94,1,628,1,0,0
4952,1,1,10,0.0,187638.34,2,658,0,0,0
4953,1,3,14,109327.65,3829.13,1,679,1,1,0
4954,1,3,3,121151.05,119357.93,1,629,0,0,0
4955,1,3,4,101043.63,192175.52,1,731,1,1,0
4956,1,2,3,83501.66,128841.31,2,775,1,0,0
4957,1,3,1,80462.24,150422.35,1,660,0,0,0
4958,1,1,4,0.0,188187.05,1,752,1,0,0
4959,1,1,5,109093.41,1775.52,2,655,1,0,0
4960,1,3,9,140355.6,85086.78,1,543,1,1,0
4961,1,1,5,0.0,3797.79,2,811,1,1,0
4962,1,2,4,130170.82,150856.38,2,689,1,0,0
4963,1,1,6,0.0,90537.47,2,531,0,1,0
4964,1,1,4,109542.29,166370.81,1,515,1,1,0
4965,1,1,4,33563.95,178994.13,2,466,1,0,1
4966,1,1,4,148795.17,195681.43,2,782,1,1,0
4967,1,1,14,0.0,53277.15,2,611,1,1,0
4968,1,2,4,174126.75,172490.78,3,621,1,0,1
4969,1,3,5,0.0,11819.84,1,604,0,0,0
4970,1,3,3,106405.03,82900.25,1,655,1,1,0
4971,1,3,6,0.0,82709.8,1,689,1,1,0
4972,1,3,1,128393.29,180593.45,1,681,1,1,0
4973,1,2,4,127841.52,172363.41,1,643,1,0,0
4974,1,1,12,137295.19,91195.12,2,617,1,1,0
4975,1,3,9,155828.22,108987.25,1,638,0,1,1
4976,1,1,5,0.0,44265.28,2,743,1,0,0
4977,1,2,12,144351.86,116613.26,1,828,1,0,0
4978,1,3,1,106365.29,148527.56,1,776,1,1,0
4979,1,2,3,127801.88,84239.46,1,540,0,1,0
4980,1,2,5,122793.96,62002.04,1,616,1,1,0
4981,1,2,5,113525.84,46044.48,1,628,1,0,1
4982,1,3,10,136100.69,169669.33,2,667,0,0,1
4983,1,1,1,0.0,156346.84,2,615,1,1,0
4984,1,1,1,140916.81,157711.18,1,543,1,0,0
4985,1,1,3,0.0,89087.4,2,553,1,1,0
4986,1,2,2,121365.39,8742.36,1,554,1,1,0
4987,1,3,6,0.0,117038.96,1,684,1,0,0
4988,1,1,1,0.0,164241.67,2,452,1,0,0
4989,1,1,7,93578.68,137720.56,2,606,0,1,1
4990,1,1,5,0.0,106.67,1,629,1,0,0
4991,1,3,2,115409.6,1539.21,1,659,0,1,0
4992,1,1,2,90791.69,59659.53,1,493,1,1,0
4993,1,1,13,123681.32,173586.63,3,794,1,0,1
4994,1,1,6,92436.86,126033.9,1,554,1,0,0
4995,1,2,8,167194.36,62808.93,1,796,1,1,1
4996,1,1,4,0.0,147007.33,2,807,0,1,0
4997,1,2,4,160838.13,196261.64,2,500,1,0,0
4998,1,3,5,0.0,44560.17,1,722,1,0,1
4999,1,3,5,144470.77,18917.95,1,559,1,1,0
5000,1,3,5,0.0,4525.4,2,584,1,1,0
5001,1,2,15,130169.27,93112.2,2,834,0,1,0
5002,1,3,2,0.0,9658.41,2,754,1,1,0
5003,1,1,4,81076.8,182627.25,2,590,1,1,1
5004,1,1,5,0.0,13177.4,1,740,1,1,0
5005,1,2,14,101465.31,43568.31,1,502,1,0,1
5006,1,1,9,0.0,117830.57,1,733,0,1,0
5007,1,2,6,113865.23,117396.25,2,755,1,1,0
5008,1,3,9,87603.35,96929.24,3,554,0,1,1
5009,1,1,5,120037.96,36275.94,1,534,1,0,0
5010,1,3,3,0.0,116706.0,2,656,1,0,0
5011,1,2,7,121205.15,168080.53,4,575,1,1,1
5012,1,3,8,75408.33,25887.89,1,480,1,0,1
5013,1,1,6,0.0,122488.59,2,575,1,1,0
5014,1,1,6,0.0,113171.61,1,672,1,0,1
5015,1,3,3,0.0,100365.51,2,758,0,0,0
5016,1,1,9,121818.84,124151.37,2,682,0,1,0
5017,1,1,3,0.0,112664.24,2,501,1,0,0
5018,1,2,1,141806.0,183494.87,2,746,1,1,0
5019,1,1,7,61354.14,198810.65,1,556,1,0,1
5020,1,2,9,124954.94,131259.6,1,823,0,1,1
5021,1,2,15,95039.12,116471.14,1,491,0,1,1
5022,1,1,2,103417.74,15336.4,1,638,1,1,0
5023,1,1,6,0.0,99593.28,2,734,1,0,0
5024,1,1,4,43028.77,170514.21,1,555,1,0,0
5025,1,2,5,119638.21,34265.08,1,745,1,1,1
5026,1,1,6,122689.51,106977.53,2,728,0,0,1
5027,1,1,4,0.0,164287.86,2,626,0,0,0
5028,1,2,5,73179.34,25292.53,2,681,1,1,0
5029,1,1,5,171913.87,51820.87,1,478,1,0,1
5030,1,1,6,0.0,81452.29,2,709,1,1,0
5031,1,2,2,92659.2,1354.25,2,562,1,0,0
5032,1,2,3,137239.17,71379.92,1,769,1,1,1
5033,1,2,7,102955.14,154137.33,2,684,1,0,0
5034,1,1,14,65190.29,64308.49,1,536,1,1,1
5035,1,2,2,96863.52,31613.35,2,631,1,1,0
5036,1,3,2,154983.98,27738.01,1,657,1,0,0
5037,1,2,13,106819.65,163570.25,1,699,0,1,0
5038,1,3,4,128578.52,193878.51,1,606,1,1,0
5039,1,1,13,126473.33,147545.65,1,612,0,1,0
5040,1,1,4,110570.78,195906.59,2,660,1,0,0
5041,1,3,7,0.0,178458.86,2,829,0,1,0
5042,1,3,1,0.0,156125.72,2,567,1,0,0
5043,1,1,2,0.0,11159.19,2,850,1,1,0
5044,1,3,5,0.0,45738.94,2,712,0,0,0
5045,1,1,1,111099.79,140650.19,2,562,0,0,0
5046,1,1,2,0.0,4733.94,3,755,1,0,0
5047,1,3,11,100913.57,10579.72,1,793,0,0,0
5048,1,3,1,0.0,179655.87,2,471,1,1,0
5049,1,1,6,16893.59,77502.56,1,707,1,1,0
5050,1,3,4,122267.85,145759.93,1,784,0,0,0
5051,1,1,2,125685.79,56246.72,1,703,1,1,0
5052,1,3,4,127397.34,151335.24,1,704,1,0,0
5053,1,1,4,105271.56,179833.45,1,662,0,1,0
5054,1,2,1,115265.14,191627.85,1,636,0,0,0
5055,1,3,4,0.0,173016.46,1,640,0,0,0
5056,1,3,2,0.0,58469.75,2,739,1,1,0
5057,1,2,11,139542.82,28038.28,1,767,0,1,0
5058,1,2,7,111512.75,159576.75,3,753,1,0,1
5059,1,1,4,148466.93,151280.96,2,714,0,1,0
5060,1,1,1,0.0,139953.94,2,707,1,0,0
5061,1,1,3,108155.49,105407.79,1,577,1,0,0
5062,1,1,5,0.0,56865.62,2,633,1,0,0
5063,1,2,4,84622.13,198072.16,1,849,1,1,0
5064,1,3,4,146997.64,137791.18,2,614,0,0,0
5065,1,1,9,0.0,103787.28,2,558,1,0,0
5066,1,1,2,98590.25,30912.89,1,832,1,0,0
5067,1,1,3,0.0,78651.55,2,567,1,1,0
5068,1,2,6,134980.74,123309.57,1,587,1,1,1
5069,1,3,13,108078.56,174118.93,1,712,1,1,0
5070,1,3,3,0.0,85736.26,2,655,0,1,0
5071,1,1,6,0.0,121138.77,2,641,0,0,0
5072,1,1,3,106836.67,84199.78,2,676,1,0,0
5073,1,1,1,102490.27,181224.56,1,472,0,1,0
5074,1,2,1,112746.54,141230.07,2,644,0,0,0
5075,1,1,4,125487.89,158111.71,1,598,0,0,0
5076,1,3,12,142862.21,130639.01,1,792,1,1,0
5077,1,1,5,0.0,17040.82,2,700,1,0,0
5078,1,1,2,0.0,25662.27,2,616,1,0,0
5079,1,3,1,79388.33,193360.69,1,743,1,1,0
5080,1,1,6,0.0,121485.1,2,427,1,1,0
5081,1,1,1,0.0,162452.65,2,731,1,1,0
5082,1,1,1,107784.65,141137.53,1,610,1,1,0
5083,1,3,4,142880.28,185541.2,3,724,0,0,1
5084,1,3,6,149571.94,118383.18,1,653,1,0,0
5085,1,1,8,142767.39,8214.41,1,774,1,1,0
5086,1,2,8,121537.71,46521.45,2,547,1,0,1
5087,1,3,8,0.0,10772.13,2,719,0,0,0
5088,1,3,4,0.0,199290.68,1,740,1,0,1
5089,1,1,6,89838.71,85983.54,3,543,1,0,1
5090,1,2,6,103399.87,129870.93,1,688,0,0,0
5091,1,1,2,0.0,63158.22,2,474,0,0,0
5092,1,2,4,136855.94,171070.52,2,505,1,0,0
5093,1,1,5,0.0,53222.15,2,688,1,0,1
5094,1,2,7,140891.46,179834.45,3,650,1,1,1
5095,1,1,6,0.0,114514.64,1,610,1,0,0
5096,1,3,7,89364.91,139162.15,1,705,0,1,0
5097,1,1,2,146011.4,50249.16,1,669,0,0,0
5098,1,3,12,0.0,113469.65,2,650,1,1,0
5099,1,2,1,145294.08,147484.13,2,550,1,0,0
5100,1,2,4,106000.12,191448.96,1,595,0,0,1
5101,1,3,3,0.0,119381.41,2,572,1,0,0
5102,1,3,14,0.0,33277.31,2,622,1,1,0
5103,1,3,12,104508.77,73107.53,2,662,0,0,0
5104,1,2,15,127539.3,96590.39,1,783,1,1,1
5105,1,3,5,0.0,6923.11,1,714,0,1,0
5106,1,2,7,96891.46,176403.33,1,671,1,0,1
5107,1,1,2,78535.25,64349.6,1,600,1,0,0
5108,1,3,6,112712.17,116097.26,1,847,1,0,0
5109,1,3,8,119618.42,29861.13,1,650,1,1,0
5110,1,3,2,0.0,48426.98,1,710,1,0,0
5111,1,1,2,74963.5,32770.56,1,682,1,1,0
5112,1,1,3,138023.79,117060.2,2,642,0,1,0
5113,1,3,1,0.0,136197.65,1,536,1,1,0
5114,1,1,8,185513.67,27438.83,1,754,1,0,0
5115,1,1,13,185648.56,192156.54,1,678,0,0,1
5116,1,2,9,102286.6,69409.37,3,533,1,0,1
5117,1,2,5,128015.83,58440.43,1,741,1,0,0
5118,1,1,1,39539.39,192519.39,2,757,0,0,0
5119,1,1,4,0.0,144874.67,1,721,1,1,0
5120,1,1,4,77608.46,175373.46,2,700,1,1,0
5121,1,1,2,141462.13,440.2,1,663,1,0,0
5122,1,3,3,0.0,76637.38,2,677,0,0,0
5123,1,1,2,131691.33,49480.66,1,655,1,0,0
5124,1,3,2,93833.86,10417.87,1,832,0,1,0
5125,1,3,9,137933.39,67976.57,1,721,1,1,0
5126,1,3,7,105770.14,140929.98,1,542,0,1,1
5127,1,3,8,0.0,47139.06,2,654,0,1,0
5128,1,3,6,0.0,126241.4,2,821,0,1,1
5129,1,1,5,166328.65,22614.19,2,508,0,1,0
5130,1,2,5,164307.77,48498.19,1,588,1,0,0
5131,1,2,6,163965.69,103511.26,2,691,0,1,0
5132,1,1,6,125608.72,122073.48,1,664,1,0,0
5133,1,1,14,0.0,65535.56,1,439,1,0,0
5134,1,3,4,118433.94,160060.9,1,479,0,1,0
5135,1,1,7,98488.08,155879.57,1,850,1,0,1
5136,1,1,4,0.0,194416.58,2,518,0,1,0
5137,1,2,14,98362.35,21630.21,2,717,1,1,0
5138,1,1,7,144237.91,157143.61,4,698,1,0,1
5139,1,1,2,0.0,52796.31,1,850,0,1,0
5140,1,3,9,0.0,121798.52,1,700,1,0,1
5141,1,1,2,105767.28,41104.82,2,626,0,0,0
5142,1,3,2,0.0,10604.48,2,774,1,0,0
5143,1,3,9,0.0,78563.66,2,719,0,0,0
5144,1,3,1,0.0,170821.43,1,646,1,1,1
5145,1,1,12,134467.26,113266.09,1,485,1,1,0
5146,1,2,4,138515.02,171768.76,1,784,1,1,0
5147,1,2,2,128647.98,54416.18,2,850,0,0,0
5148,1,1,6,121858.98,130755.34,1,669,1,0,0
5149,1,3,13,0.0,141180.66,2,731,1,1,0
5150,1,1,7,120108.56,183421.76,1,721,0,1,0
5151,1,1,6,196853.62,132770.11,1,515,1,1,0
5152,1,1,2,121418.62,24400.37,1,774,1,1,0
5153,1,3,4,0.0,180318.6,2,585,1,1,0
5154,1,1,3,0.0,111565.45,2,695,1,0,0
5155,1,2,5,97495.8,2002.5,2,729,0,0,0
5156,1,1,6,0.0,82565.01,2,713,0,0,0
5157,1,3,3,127343.4,121789.3,1,555,0,1,0
5158,1,3,7,158633.61,193785.87,1,699,1,0,0
5159,1,1,8,0.0,64593.07,1,587,1,0,0
5160,1,3,13,183744.98,196993.69,1,762,1,1,0
5161,1,1,4,0.0,175518.31,2,510,1,1,0
5162,1,3,8,0.0,17268.02,1,842,0,0,0
5163,1,1,2,79962.92,60901.72,2,608,1,0,0
5164,1,1,6,0.0,100750.03,2,850,1,1,0
5165,1,1,4,0.0,195224.91,2,642,1,1,0
5166,1,1,2,140956.99,3510.18,1,850,0,0,0
5167,1,3,6,0.0,81250.79,1,455,1,1,0
5168,1,1,3,0.0,91844.14,2,726,1,1,1
5169,1,3,3,145241.63,80676.83,1,544,1,1,0
5170,1,2,3,138008.06,129912.74,2,651,1,0,0
5171,1,1,1,0.0,142029.17,2,814,1,1,0
5172,1,1,4,0.0,137651.6,2,537,1,1,0
5173,1,1,5,0.0,33877.29,2,553,1,0,0
5174,1,3,6,0.0,78744.39,1,800,1,0,0
5175,1,1,3,0.0,96734.46,2,791,1,0,0
5176,1,3,1,127570.93,164756.81,2,699,1,0,0
5177,1,1,1,0.0,164394.65,1,756,1,1,0
5178,1,3,1,107812.67,162501.83,1,591,0,1,1
5179,1,2,11,91560.58,10541.38,2,850,0,0,0
5180,1,2,2,121303.77,59325.21,2,760,1,1,0
5181,1,3,4,161546.68,178187.28,2,569,0,1,0
5182,1,3,1,128415.45,142626.49,1,661,1,0,0
5183,1,1,1,57530.06,181893.31,1,670,1,1,1
5184,1,1,4,0.0,156858.2,2,694,0,1,0
5185,1,1,2,142243.54,33074.51,2,728,1,0,0
5186,1,2,5,138341.51,50072.94,1,764,1,0,1
5187,1,1,3,0.0,111340.36,2,639,1,0,0
5188,1,1,3,0.0,100496.84,2,683,0,1,1
5189,1,3,3,0.0,101371.05,3,663,1,0,0
5190,1,3,4,146466.46,180934.67,2,826,0,0,0
5191,1,3,6,0.0,105152.17,2,735,1,0,0
5192,1,1,14,0.0,706.5,1,682,1,1,0
5193,1,1,6,0.0,101168.9,2,663,1,1,0
5194,1,3,2,120307.58,6795.61,1,562,1,1,0
5195,1,1,1,87637.26,196111.35,2,696,0,0,0
5196,1,3,4,94652.04,171960.76,1,850,1,1,0
5197,1,1,10,114415.84,177497.4,1,719,1,1,0
5198,1,1,13,0.0,147995.96,2,804,0,1,0
5199,1,1,5,84315.02,36209.1,1,604,0,0,0
5200,1,3,1,0.0,143614.01,2,782,1,0,0
5201,1,2,5,93955.83,14828.54,2,512,1,0,0
5202,1,1,4,67087.69,154775.7,1,569,1,0,0
5203,1,2,12,101528.61,70529.0,1,597,1,0,1
5204,1,2,2,110824.52,57896.27,1,753,1,1,0
5205,1,1,3,0.0,69759.91,1,430,1,1,0
5206,1,1,3,179960.2,89938.08,1,756,1,0,0
5207,1,1,6,134006.77,89578.32,1,493,1,0,0
5208,1,2,6,121532.17,73464.88,2,777,1,1,0
5209,1,3,4,0.0,138542.87,2,779,1,1,0
5210,1,3,4,0.0,161888.63,1,702,1,1,0
5211,1,1,3,129717.3,86937.2,2,551,0,0,0
5212,1,2,11,94762.16,42241.54,2,749,1,1,0
5213,1,2,9,155196.17,121207.66,1,742,0,1,1
5214,1,2,3,129514.99,102930.46,1,752,1,1,0
5215,1,2,14,113386.36,65121.63,2,740,1,1,1
5216,1,1,12,0.0,78498.04,1,576,0,1,1
5217,1,3,6,172196.23,104769.96,1,637,1,1,0
5218,1,1,3,97612.12,96498.14,1,724,1,1,0
5219,1,1,11,104719.94,38691.34,2,685,1,0,0
5220,1,1,4,0.0,164804.02,1,625,1,0,0
5221,1,2,6,139592.98,104152.65,3,571,1,0,1
5222,1,3,3,0.0,88866.92,2,584,1,0,0
5223,1,1,12,139096.85,129890.94,1,550,1,0,0
5224,1,3,13,140301.72,179258.67,1,662,0,1,0
5225,1,3,6,0.0,72051.44,1,803,1,0,0
5226,1,1,15,0.0,74580.8,2,615,1,1,0
5227,1,3,6,111233.09,123995.15,1,481,1,1,0
5228,1,1,11,0.0,38960.59,2,701,1,0,0
5229,1,1,3,147737.63,94951.27,1,751,0,1,0
5230,1,1,2,0.0,56642.97,2,675,1,1,0
5231,1,2,5,125725.02,50783.1,2,733,1,1,0
5232,1,1,5,128289.7,9149.96,3,822,1,0,1
5233,1,1,8,0.0,21006.1,1,559,1,0,1
5234,1,2,8,88826.07,33759.41,1,731,1,1,1
5235,1,1,4,143443.61,196622.28,1,678,1,0,1
5236,1,1,13,0.0,176353.87,4,645,1,1,1
5237,1,1,1,0.0,176943.59,2,701,1,0,0
5238,1,3,1,149134.46,177966.24,1,554,1,1,0
5239,1,1,1,124119.54,162198.32,1,723,1,0,0
5240,1,2,4,116822.7,197643.24,1,766,0,0,0
5241,1,1,11,103219.47,60420.07,1,597,1,0,0
5242,1,1,6,0.0,70550.0,2,574,0,0,0
5243,1,2,4,81954.6,198798.44,1,655,1,1,1
5244,1,2,6,95196.26,126310.39,1,780,1,0,1
5245,1,3,5,0.0,64515.5,2,672,1,1,0
5246,1,1,4,0.0,158580.05,2,717,1,1,0
5247,1,1,3,136555.01,129353.21,2,521,1,1,0
5248,1,1,13,0.0,137273.97,1,633,1,1,0
5249,1,1,4,119452.03,171575.54,1,669,1,1,0
5250,1,1,6,0.0,96528.0,1,740,0,1,1
5251,1,2,11,69881.09,64421.02,2,462,0,1,0
5252,1,1,4,0.0,158444.61,2,619,1,1,0
5253,1,1,5,0.0,66548.58,2,665,1,1,0
5254,1,3,3,0.0,108008.05,2,655,0,0,0
5255,1,3,12,204223.03,128268.39,1,463,1,0,0
5256,1,1,14,110314.21,37464.0,2,799,1,0,1
5257,1,3,7,163760.82,157381.14,1,713,0,0,1
5258,1,2,1,141069.18,194257.11,3,807,1,1,0
5259,1,1,4,115934.74,139059.05,1,728,1,1,0
5260,1,1,8,151457.88,40893.61,1,582,0,1,0
5261,1,2,2,154206.07,40261.49,2,704,1,1,0
5262,1,1,2,89928.99,46203.31,1,714,1,0,0
5263,1,1,2,89182.09,13126.9,1,628,1,1,0
5264,1,2,4,79706.25,165675.01,2,809,1,0,0
5265,1,3,5,0.0,5459.07,3,547,0,0,1
5266,1,1,3,0.0,131919.48,2,560,1,0,0
5267,1,1,1,117799.28,182372.35,1,811,1,1,0
5268,1,1,1,0.0,147600.54,2,584,1,0,0
5269,1,1,3,0.0,92865.41,2,691,0,0,0
5270,1,2,3,146422.22,67142.97,1,680,1,0,1
5271,1,2,2,150186.22,65611.01,2,588,1,1,0
5272,1,2,4,100275.88,138564.48,1,721,1,0,1
5273,1,1,7,0.0,187391.02,1,850,1,0,1
5274,1,1,2,147493.89,33656.35,1,529,1,0,0
5275,1,1,6,0.0,100618.17,2,622,1,0,0
5276,1,1,4,0.0,198134.9,2,683,0,1,0
5277,1,1,2,121823.4,50368.87,2,575,1,1,0
5278,1,3,6,0.0,108787.0,2,577,1,1,0
5279,1,2,2,113688.63,33099.41,1,510,1,0,1
5280,1,3,6,100471.34,124550.88,1,652,1,1,0
5281,1,2,2,100032.52,5159.21,1,569,1,0,1
5282,1,3,2,0.0,48228.1,2,687,0,0,0
5283,1,1,3,116358.0,108798.36,1,822,1,0,0
5284,1,2,11,163549.63,21085.12,1,656,0,1,0
5285,1,2,8,99183.9,28922.25,1,745,1,1,0
5286,1,3,8,131955.07,62514.65,1,386,1,1,1
5287,1,3,4,134177.06,177506.66,1,684,0,0,0
5288,1,3,6,0.0,90605.05,2,635,1,0,0
5289,1,1,3,0.0,132029.95,2,582,1,1,0
5290,1,3,10,0.0,176903.35,1,613,1,1,0
5291,1,2,14,94348.94,29239.29,1,795,1,0,1
5292,1,1,1,155584.21,153662.88,1,659,0,1,0
5293,1,1,1,0.0,154389.18,2,745,1,0,0
5294,1,3,4,0.0,166224.39,2,604,1,1,0
5295,1,2,2,170661.47,21646.2,1,509,1,1,0
5296,1,2,1,185544.36,171037.63,1,706,1,0,0
5297,1,3,6,52831.13,112649.22,1,619,1,1,1
5298,1,2,7,97750.07,193014.26,3,572,1,1,1
5299,1,1,6,114007.5,118120.88,2,695,1,0,0
5300,1,1,14,104308.77,25650.04,1,543,1,1,0
5301,1,1,3,84719.13,113048.79,2,640,1,1,0
5302,1,1,6,0.0,87372.49,2,672,1,0,0
5303,1,1,4,140236.98,146651.99,1,701,0,1,0
5304,1,3,11,0.0,8227.91,2,634,1,1,0
5305,1,3,5,75302.85,57034.35,2,531,0,0,0
5306,1,1,3,0.0,93003.21,2,699,1,0,0
5307,1,1,7,104760.82,165574.54,1,605,1,1,1
5308,1,1,8,0.0,13566.48,1,534,1,0,1
5309,1,3,3,113693.0,82796.29,1,449,0,0,0
5310,1,3,6,174180.39,119830.08,1,684,1,0,0
5311,1,2,6,115766.26,72155.85,1,622,0,0,1
5312,1,1,5,0.0,62762.12,2,714,1,0,0
5313,1,3,7,0.0,183235.33,2,712,1,0,0
5314,1,1,15,121215.9,105206.48,2,783,1,1,0
5315,1,2,5,144677.19,22512.44,3,743,1,0,1
5316,1,1,6,115350.63,122305.91,1,683,1,1,0
5317,1,3,4,105683.63,173617.09,1,654,1,0,0
5318,1,1,4,135179.49,160670.37,1,700,1,0,0
5319,1,3,1,117551.23,158958.9,1,744,1,0,0
5320,1,2,12,157404.02,93073.04,2,645,1,0,0
5321,1,3,6,77910.23,67238.01,1,525,1,0,0
5322,1,1,10,110942.9,172576.56,1,732,0,0,0
5323,1,1,6,0.0,122580.48,2,721,1,1,0
5324,1,1,1,179305.09,149043.78,1,622,1,1,0
5325,1,2,3,150593.59,105218.45,2,654,1,1,0
5326,1,1,6,123815.86,78463.99,1,529,1,1,1
5327,1,3,13,0.0,160849.43,2,720,1,1,1
5328,1,2,12,69385.17,87834.24,2,850,1,0,0
5329,1,2,1,138032.15,166317.71,1,667,1,0,0
5330,1,1,4,0.0,137309.06,2,620,1,1,0
5331,1,1,1,0.0,166984.44,1,616,1,1,0
5332,1,2,7,143500.82,166996.46,1,637,1,0,1
5333,1,3,1,119670.18,188022.44,1,710,1,0,0
5334,1,3,1,99106.73,194467.23,1,717,0,0,0
5335,1,2,12,120135.55,125449.47,2,786,1,1,0
5336,1,1,4,0.0,137452.57,1,651,1,0,0
5337,1,1,9,120905.03,123475.88,1,530,0,1,1
5338,1,3,14,0.0,38941.44,3,815,0,0,1
5339,1,2,1,102277.52,177852.57,1,715,0,0,1
5340,1,2,8,125292.53,31532.96,1,496,1,1,1
5341,1,3,4,0.0,136377.21,1,680,1,0,0
5342,1,1,9,101629.3,130541.1,1,646,0,0,0
5343,1,2,8,171937.27,65636.92,1,807,1,1,0
5344,1,1,7,0.0,193305.35,2,727,1,0,0
5345,1,1,11,0.0,47307.9,2,787,1,0,0
